5.8467 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112940790>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3544 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor=u'red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor=u'red', lineColorSpace='named', lineRGB=array([ 255.,    0.,    0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 250.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.3597 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.3652 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.3707 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.3821 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
6.3942 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
6.4043 	EXP 	welcome: autoDraw = True
8.4042 	EXP 	welcome: autoDraw = False
8.4042 	EXP 	welcome: autoDraw = False
8.4042 	EXP 	text: pos = array([ 0.,  0.])
8.4042 	EXP 	text: autoDraw = True
12.3391 	DATA 	Keypress: space
12.3886 	EXP 	text: autoDraw = False
12.3886 	EXP 	nod1: fillColor = u'blue (named)'
12.3886 	EXP 	nod1: pos = array([ 20.,   0.])
12.3886 	EXP 	nod2: fillColor = u'green (named)'
12.3886 	EXP 	nod2: pos = array([ 365.,    0.])
12.3886 	EXP 	nod2: lineColor = u'green (named)'
12.3886 	EXP 	nod3: fillColor = u'blue (named)'
12.3886 	EXP 	nod3: lineColor = u'blue (named)'
12.3886 	EXP 	nod4: fillColor = u'blue (named)'
12.3886 	EXP 	nod4: lineColor = u'blue (named)'
12.3886 	EXP 	nod4: size = array([ 100.,  100.])
12.3886 	EXP 	robE: ori = 0.0
12.3886 	EXP 	text_2: color = u'white (named)'
12.3886 	EXP 	text_2: text = u"Let's take an example..."
12.3886 	EXP 	nod1: autoDraw = True
12.3886 	EXP 	nod2: autoDraw = True
12.3886 	EXP 	nod3: autoDraw = True
12.3886 	EXP 	nod4: autoDraw = True
12.3886 	EXP 	robE: autoDraw = True
12.3886 	EXP 	robS: autoDraw = True
12.3886 	EXP 	text_2: autoDraw = True
13.3721 	EXP 	nod3: autoDraw = False
17.6089 	DATA 	Keypress: space
17.6197 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
17.6200 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
17.6206 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'red', u'n3col': u'green', u'r4': u'd', u'n1col': u'blue', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'red', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
17.6385 	EXP 	nod1: autoDraw = False
17.6385 	EXP 	nod2: autoDraw = False
17.6385 	EXP 	nod3: autoDraw = False
17.6385 	EXP 	nod4: autoDraw = False
17.6385 	EXP 	robE: autoDraw = False
17.6385 	EXP 	robS: autoDraw = False
17.6385 	EXP 	text_2: autoDraw = False
17.6385 	EXP 	robotS: pos = array([  20., -230.])
17.6385 	EXP 	node1: fillColor = u'blue (named)'
17.6385 	EXP 	node1: pos = array([ 135., -230.])
17.6385 	EXP 	node2: fillColor = u'blue (named)'
17.6385 	EXP 	node2: pos = array([ 250., -230.])
17.6385 	EXP 	node3: fillColor = u'green (named)'
17.6385 	EXP 	node3: pos = array([ 365., -230.])
17.6385 	EXP 	node4: fillColor = u'red (named)'
17.6385 	EXP 	node4: pos = array([ 365., -115.])
17.6385 	EXP 	node5: fillColor = u'red (named)'
17.6385 	EXP 	node5: pos = array([ 365.,    0.])
17.6385 	EXP 	robotF: pos = array([ 365.,  115.])
17.6385 	EXP 	whitebackground: autoDraw = True
17.6385 	EXP 	robotS: autoDraw = True
17.6385 	EXP 	node1: autoDraw = True
17.6385 	EXP 	node2: autoDraw = True
17.6385 	EXP 	node3: autoDraw = True
17.6385 	EXP 	node4: autoDraw = True
17.6385 	EXP 	node5: autoDraw = True
17.6385 	EXP 	robotF: autoDraw = True
17.6385 	EXP 	select1: autoDraw = True
17.6385 	EXP 	select2: autoDraw = True
17.6385 	EXP 	select3: autoDraw = True
17.6385 	EXP 	select4: autoDraw = True
17.6385 	EXP 	selection: autoDraw = True
17.6385 	EXP 	master: autoDraw = True
17.6385 	EXP 	sel: autoDraw = True
22.7096 	DATA 	Keypress: escape
