5.4058 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1125c4550>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1626 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.1681 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
6.1791 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
6.1911 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
6.2146 	EXP 	welcome: autoDraw = True
8.1986 	EXP 	welcome: autoDraw = False
8.1986 	EXP 	welcome: autoDraw = False
8.1986 	EXP 	text: pos = array([ 0.,  0.])
8.1986 	EXP 	text: autoDraw = True
9.9969 	DATA 	Keypress: space
10.0151 	EXP 	text: autoDraw = False
10.0151 	EXP 	nod1: fillColor = u'blue (named)'
10.0151 	EXP 	nod1: pos = array([ 20.,   0.])
10.0151 	EXP 	nod2: pos = array([ 365.,    0.])
10.0151 	EXP 	robE: ori = 0.0
10.0151 	EXP 	ready: pos = array([   0., -300.])
10.0151 	EXP 	nod1: autoDraw = True
10.0151 	EXP 	nod2: autoDraw = True
10.0151 	EXP 	nod3: autoDraw = True
10.0151 	EXP 	robE: autoDraw = True
10.0151 	EXP 	robS: autoDraw = True
10.0151 	EXP 	ready: autoDraw = True
11.0155 	EXP 	nod3: autoDraw = False
42.1391 	DATA 	Keypress: escape
